division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
Middle Atlantic,2008-03-01,2008,158632.7115450649,212.785,5.1,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-04-01,2008,158399.0589019744,210.95,5.0,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-05-01,2008,158202.2006541031,211.975,5.4,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-06-01,2008,157935.23057085334,210.54,5.6,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-07-01,2008,157544.26076691394,209.965,5.8,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-08-01,2008,156972.19316979402,208.75,6.1,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-09-01,2008,156320.42222203882,208.70499999999998,6.1,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-10-01,2008,155579.29606371603,205.51,6.5,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-11-01,2008,154713.72307677593,204.66000000000003,6.8,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2008-12-01,2008,153937.10348214064,202.05,7.3,15196048.0,94577.0,5.852735736086591
Middle Atlantic,2009-01-01,2009,150103.20008145622,201.765,7.8,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-02-01,2009,148490.25793613744,202.47000000000003,8.3,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-03-01,2009,146215.96238965323,202.635,8.7,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-04-01,2009,145733.9852599084,201.295,9.0,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-05-01,2009,145019.05162326017,201.81,9.4,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-06-01,2009,144198.15884323927,200.48000000000002,9.5,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-07-01,2009,143347.9598699437,201.35000000000002,9.5,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-08-01,2009,142598.61571287116,201.74,9.6,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-09-01,2009,142046.0418597202,199.76999999999998,9.8,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-10-01,2009,141674.4171415029,200.82999999999998,10.0,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-11-01,2009,141478.66493122283,200.165,9.9,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2009-12-01,2009,141346.24421821715,200.56,9.9,15259350.0,49040.0,6.025391420490249
Middle Atlantic,2010-01-01,2010,141328.8470423141,199.635,9.8,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-02-01,2010,141387.4692039041,200.785,9.8,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-03-01,2010,141476.95945748067,199.09,9.9,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-04-01,2010,141589.14591065134,198.22,9.9,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-05-01,2010,141640.77595194775,199.405,9.6,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-06-01,2010,141691.91595454622,200.215,9.4,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-07-01,2010,141618.3875582972,199.525,9.4,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-08-01,2010,141470.25252588795,197.695,9.5,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-09-01,2010,142815.29520941054,197.03500000000003,9.5,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-10-01,2010,142408.18505485816,198.49,9.4,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-11-01,2010,141936.59702170317,196.875,9.8,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2010-12-01,2010,141357.1525150718,194.92000000000002,9.3,15304878.0,52843.0,6.0004968970411925
Middle Atlantic,2011-01-01,2011,140809.0368098224,193.31,9.1,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-02-01,2011,140270.5939520375,192.715,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-03-01,2011,139885.53351760827,191.25,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-04-01,2011,139513.30154715042,193.395,9.1,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-05-01,2011,139123.6476538603,191.7,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-06-01,2011,138599.18173240786,193.16,9.1,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-07-01,2011,138093.1826466286,193.37,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-08-01,2011,137659.77869831497,192.64,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-09-01,2011,137413.80749554906,191.83999999999997,9.0,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-10-01,2011,137219.28640736116,190.31,8.8,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-11-01,2011,137065.14322059212,188.315,8.6,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2011-12-01,2011,136883.14738576434,188.535,8.5,15292900.0,50494.0,5.5331314515571215
Middle Atlantic,2012-01-01,2012,137030.88155519214,189.465,8.3,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-02-01,2012,137190.70079315302,187.395,8.3,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-03-01,2012,137671.30739629778,189.5,8.2,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-04-01,2012,139051.9984068652,189.515,8.2,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-05-01,2012,138552.39559698678,191.125,8.2,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-06-01,2012,138718.59557921893,192.07999999999998,8.2,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-07-01,2012,138866.19384131196,191.57999999999998,8.2,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-08-01,2012,138780.57094675853,191.615,8.1,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-09-01,2012,138783.42703024732,192.52499999999998,7.8,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-10-01,2012,138755.80333918947,189.935,7.8,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-11-01,2012,138801.02988650854,191.56,7.7,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2012-12-01,2012,137998.20630388643,191.61,7.9,15395970.0,61607.0,5.168127091751412
Middle Atlantic,2013-01-01,2013,138091.86958201023,190.27,8.0,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-02-01,2013,138242.67196234365,191.615,7.7,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-03-01,2013,138644.11115741995,192.51,7.5,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-04-01,2013,139097.6586841634,194.09,7.6,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-05-01,2013,139679.69036730513,195.63,7.5,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-06-01,2013,140138.65882495936,196.88,7.5,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-07-01,2013,140370.97391980255,197.83499999999998,7.3,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-08-01,2013,140497.05055861254,197.095,7.2,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-09-01,2013,140491.68561408363,196.55,7.2,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-10-01,2013,140650.43817087635,196.815,7.2,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-11-01,2013,140755.40761930117,196.735,6.9,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2013-12-01,2013,140847.19485796528,195.12,6.7,15334389.0,78440.0,5.129998512450454
Middle Atlantic,2014-01-01,2014,141042.31062450714,195.735,6.6,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-02-01,2014,141354.75584243727,194.61,6.7,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-03-01,2014,141260.68928761757,195.38,6.7,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-04-01,2014,142029.78560575278,197.035,6.2,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-05-01,2014,142333.1023282487,198.65,6.3,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-06-01,2014,142550.48222491113,200.23000000000002,6.1,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-07-01,2014,142735.19211059203,199.83499999999998,6.2,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-08-01,2014,142734.78504411998,200.46,6.1,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-09-01,2014,142606.48484776716,198.46,5.9,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-10-01,2014,142108.06494172828,198.935,5.7,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-11-01,2014,141681.0778159126,199.385,5.8,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2014-12-01,2014,141419.6174177,199.995,5.6,15423214.0,89543.0,5.347872029189218
Middle Atlantic,2015-01-01,2015,141298.09669872487,198.825,5.7,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-02-01,2015,141215.4715830345,198.8,5.5,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-03-01,2015,141289.4115765313,200.63,5.4,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-04-01,2015,141669.36104069874,200.89499999999998,5.4,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-05-01,2015,142216.6272899906,203.0,5.6,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-06-01,2015,142723.1062092751,204.23,5.3,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-07-01,2015,143259.92028232923,205.54500000000002,5.2,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-08-01,2015,143879.33905067825,205.64,5.1,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-09-01,2015,144480.47260801826,204.775,5.0,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-10-01,2015,144948.68175295956,205.05,5.0,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-11-01,2015,145137.0573615689,203.95,5.1,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2015-12-01,2015,145321.91401234537,204.3,5.0,15377694.0,128025.0,5.119154071717349
Middle Atlantic,2016-01-01,2016,145567.70062878664,203.29000000000002,4.8,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-02-01,2016,144877.9899849746,204.595,4.9,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-03-01,2016,144742.70263391852,205.495,5.0,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-04-01,2016,144594.88031758132,206.405,5.1,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-05-01,2016,144686.7609357628,209.435,4.8,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-06-01,2016,145140.23595417014,211.65499999999997,4.9,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-07-01,2016,145494.1968612841,211.84,4.8,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-08-01,2016,145802.01457300415,212.015,4.9,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-09-01,2016,146095.908603723,212.095,5.0,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-10-01,2016,146510.12793803975,212.965,4.9,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-11-01,2016,146899.1687368287,213.04500000000002,4.7,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2016-12-01,2016,147409.80792400576,212.505,4.7,15341344.0,83807.0,4.974231499590629
Middle Atlantic,2017-01-01,2017,147867.63491874622,212.31,4.7,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-02-01,2017,148238.86623550515,213.25,4.6,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-03-01,2017,148427.9348549913,213.64999999999998,4.4,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-04-01,2017,148677.48180681342,216.405,4.4,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-05-01,2017,148998.44818139076,217.845,4.4,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-06-01,2017,149352.52945979004,220.015,4.3,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-07-01,2017,149810.32687012214,221.10500000000002,4.3,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-08-01,2017,150308.29001759712,222.32999999999998,4.4,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-09-01,2017,150864.85003523037,222.82999999999998,4.3,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-10-01,2017,151427.6848592954,222.805,4.2,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-11-01,2017,152029.8182297866,222.03,4.2,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2017-12-01,2017,152589.29092716277,222.64499999999998,4.1,15531881.0,90435.0,4.77806215066022
Middle Atlantic,2018-01-01,2018,153088.51839492223,224.27,4.0,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-02-01,2018,153417.23530177368,224.14,4.1,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-03-01,2018,154002.29109435424,228.155,4.0,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-04-01,2018,154582.9175232542,227.605,4.0,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-05-01,2018,155201.31920646783,229.35000000000002,3.8,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-06-01,2018,155604.16789637157,230.93,4.0,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-07-01,2018,156159.70194280447,232.095,3.8,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-08-01,2018,156736.90948497213,231.515,3.8,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-09-01,2018,157260.93353225585,231.94,3.7,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-10-01,2018,157386.57854917846,230.99,3.8,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-11-01,2018,157504.39648658206,232.855,3.8,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2018-12-01,2018,157590.1562941326,232.99,3.9,15687513.0,89045.0,4.595934342608528
Middle Atlantic,2019-01-01,2019,157899.4472338321,233.925,4.0,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-02-01,2019,158473.77416711563,233.65,3.8,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-03-01,2019,159280.401612598,234.3,3.8,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-04-01,2019,160080.67252719193,236.625,3.7,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-05-01,2019,160635.8945153266,238.68,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-06-01,2019,161178.3914485918,239.855,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-07-01,2019,161747.90822276726,240.6,3.7,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-08-01,2019,162371.75982394535,241.635,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-09-01,2019,162913.16479789876,241.37,3.5,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-10-01,2019,163639.04845999248,242.635,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-11-01,2019,164544.93613574913,243.65,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2019-12-01,2019,165493.44755165424,245.47,3.6,15852325.0,105263.0,4.331166677044289
Middle Atlantic,2021-01-01,2021,184274.9739136786,276.93,6.4,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-02-01,2021,186547.39432031097,278.02,6.2,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-03-01,2021,188901.085146282,282.565,6.1,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-04-01,2021,191341.26857321963,288.865,6.1,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-05-01,2021,193944.18445553517,293.055,5.8,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-06-01,2021,196846.7342422228,296.26,5.9,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-07-01,2021,199212.79466141353,300.005,5.4,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-08-01,2021,200469.54493389683,300.78999999999996,5.1,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-09-01,2021,200025.30556626729,302.745,4.7,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-10-01,2021,200673.1594489079,306.225,4.5,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-11-01,2021,201430.23410856357,308.28499999999997,4.1,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2021-12-01,2021,202604.58954688287,310.03,3.9,16379567.0,125123.0,4.30899313541391
Middle Atlantic,2022-01-01,2022,204710.31464674888,314.59000000000003,4.0,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-02-01,2022,207437.1803954307,318.555,3.9,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-03-01,2022,210834.6500160696,323.975,3.7,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-04-01,2022,213975.1167953529,327.47,3.7,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-05-01,2022,216642.3791088819,332.355,3.6,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-06-01,2022,219114.1741399136,334.98,3.6,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-07-01,2022,220539.97236929875,334.07500000000005,3.5,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-08-01,2022,220835.28374210343,330.84,3.6,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-09-01,2022,220160.38648392903,331.755,3.5,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-10-01,2022,219764.32001593537,330.30499999999995,3.6,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-11-01,2022,219726.76084767995,332.305,3.6,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2022-12-01,2022,219858.03727969292,331.57500000000005,3.5,16585351.0,118415.0,3.811623081663814
Middle Atlantic,2023-01-01,2023,219940.6089349314,331.94,3.5,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-02-01,2023,220113.30149326724,334.895,3.6,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-03-01,2023,220696.74165766867,338.825,3.5,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-04-01,2023,221665.13832121657,344.62,3.4,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-05-01,2023,223121.49911559612,348.125,3.6,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-06-01,2023,224876.62940204964,352.34000000000003,3.6,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-07-01,2023,226492.0829823695,356.15,3.5,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-08-01,2023,227841.86786120688,359.70000000000005,3.7,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-09-01,2023,228761.91153078145,359.225,3.7,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-10-01,2023,229433.0469440482,361.16999999999996,3.9,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-11-01,2023,229986.07626138467,362.65,3.7,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2023-12-01,2023,230399.8331620225,362.2,3.8,16671933.0,106967.0,3.7960799479892424
Middle Atlantic,2024-01-01,2024,230712.0272489504,361.6,3.7,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-02-01,2024,231299.0789239416,368.64,3.9,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-03-01,2024,232478.2965292927,373.66999999999996,3.9,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-04-01,2024,234162.34526753073,376.33000000000004,3.9,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-05-01,2024,235829.96704078533,379.825,3.9,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-06-01,2024,237143.7548267336,379.56,4.1,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-07-01,2024,237995.0919927789,381.38,4.2,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-08-01,2024,238825.19050658456,381.51,4.2,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-09-01,2024,239554.76735644153,385.24,4.1,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-10-01,2024,240466.3534711626,386.94,4.1,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-11-01,2024,241182.20700795713,387.855,4.2,16733742.0,106291.0,4.098544124727323
Middle Atlantic,2024-12-01,2024,242063.70617567125,389.34000000000003,4.1,16733742.0,106291.0,4.098544124727323
Mountain,2006-01-01,2006,231618.29090581456,274.405,4.7,7676916.0,207751.0,7.745800239721
Mountain,2006-02-01,2006,233288.4036843736,277.46500000000003,4.8,7676916.0,207751.0,7.745800239721
Mountain,2006-03-01,2006,235094.55093011403,279.92499999999995,4.7,7676916.0,207751.0,7.745800239721
Mountain,2006-04-01,2006,239396.3707521945,280.575,4.7,7676916.0,207751.0,7.745800239721
Mountain,2006-05-01,2006,241238.72687926263,283.83,4.6,7676916.0,207751.0,7.745800239721
Mountain,2006-06-01,2006,240441.21909007392,284.495,4.6,7676916.0,207751.0,7.745800239721
Mountain,2006-07-01,2006,241895.2400886795,284.495,4.7,7676916.0,207751.0,7.745800239721
Mountain,2006-08-01,2006,243385.64874554635,285.61,4.7,7676916.0,207751.0,7.745800239721
Mountain,2006-09-01,2006,244588.4286505903,285.13,4.5,7676916.0,207751.0,7.745800239721
Mountain,2006-10-01,2006,245353.3397287107,288.15,4.4,7676916.0,207751.0,7.745800239721
Mountain,2006-11-01,2006,245735.0450778623,288.70000000000005,4.5,7676916.0,207751.0,7.745800239721
Mountain,2006-12-01,2006,246110.04426639416,288.55,4.4,7676916.0,207751.0,7.745800239721
Mountain,2007-01-01,2007,246546.22596755708,288.24,4.6,7774402.0,156616.0,8.283459835424047
Mountain,2007-02-01,2007,247024.7678697465,288.125,4.5,7774402.0,156616.0,8.283459835424047
Mountain,2007-03-01,2007,247474.81796639995,290.52,4.4,7774402.0,156616.0,8.283459835424047
Mountain,2007-04-01,2007,247297.9985883101,291.69500000000005,4.5,7774402.0,156616.0,8.283459835424047
Mountain,2007-05-01,2007,247914.72196159032,290.56,4.4,7774402.0,156616.0,8.283459835424047
Mountain,2007-06-01,2007,246230.43617518476,291.59000000000003,4.6,7774402.0,156616.0,8.283459835424047
Mountain,2007-07-01,2007,246167.53445135063,290.29499999999996,4.7,7774402.0,156616.0,8.283459835424047
Mountain,2007-08-01,2007,246535.9798571367,288.15,4.6,7774402.0,156616.0,8.283459835424047
Mountain,2007-09-01,2007,246654.703682838,285.04499999999996,4.7,7774402.0,156616.0,8.283459835424047
Mountain,2007-10-01,2007,246701.7340222897,281.005,4.7,7774402.0,156616.0,8.283459835424047
Mountain,2007-11-01,2007,246476.62444733467,278.67999999999995,4.7,7774402.0,156616.0,8.283459835424047
Mountain,2007-12-01,2007,246313.1670001307,274.73,5.0,7774402.0,156616.0,8.283459835424047
Mountain,2008-01-01,2008,245845.15050649075,271.54499999999996,5.0,7870391.0,88451.0,8.797197299339599
Mountain,2008-02-01,2008,244184.168507759,273.065,4.9,7870391.0,88451.0,8.797197299339599
Mountain,2008-03-01,2008,243088.79231470887,270.355,5.1,7870391.0,88451.0,8.797197299339599
Mountain,2008-04-01,2008,241785.87213584213,265.91,5.0,7870391.0,88451.0,8.797197299339599
Mountain,2008-05-01,2008,240263.4176047667,263.96500000000003,5.4,7870391.0,88451.0,8.797197299339599
Mountain,2008-06-01,2008,239445.17679760233,260.80999999999995,5.6,7870391.0,88451.0,8.797197299339599
Mountain,2008-07-01,2008,236688.87897019376,256.495,5.8,7870391.0,88451.0,8.797197299339599
Mountain,2008-08-01,2008,234670.55303921868,253.325,6.1,7870391.0,88451.0,8.797197299339599
Mountain,2008-09-01,2008,224199.8422385904,249.38,6.1,7870391.0,88451.0,8.797197299339599
Mountain,2008-10-01,2008,222238.54433132688,242.83499999999998,6.5,7870391.0,88451.0,8.797197299339599
Mountain,2008-11-01,2008,220316.50328878683,236.965,6.8,7870391.0,88451.0,8.797197299339599
Mountain,2008-12-01,2008,225574.2079166089,237.27,7.3,7870391.0,88451.0,8.797197299339599
Mountain,2009-01-01,2009,220536.5108596652,237.895,7.8,7905276.0,54060.0,9.894604652201064
Mountain,2009-02-01,2009,224948.76350590025,236.815,8.3,7905276.0,54060.0,9.894604652201064
Mountain,2009-03-01,2009,222234.9208911655,230.08499999999998,8.7,7905276.0,54060.0,9.894604652201064
Mountain,2009-04-01,2009,219828.56193668896,230.21,9.0,7905276.0,54060.0,9.894604652201064
Mountain,2009-05-01,2009,223907.69263091864,228.975,9.4,7905276.0,54060.0,9.894604652201064
Mountain,2009-06-01,2009,222145.6172948224,227.89499999999998,9.5,7905276.0,54060.0,9.894604652201064
Mountain,2009-07-01,2009,219751.6542935215,227.135,9.5,7905276.0,54060.0,9.894604652201064
Mountain,2009-08-01,2009,216673.3308999158,225.235,9.6,7905276.0,54060.0,9.894604652201064
Mountain,2009-09-01,2009,214775.2118735816,223.29000000000002,9.8,7905276.0,54060.0,9.894604652201064
Mountain,2009-10-01,2009,213045.8051919632,223.62,10.0,7905276.0,54060.0,9.894604652201064
Mountain,2009-11-01,2009,210756.9091921189,223.255,9.9,7905276.0,54060.0,9.894604652201064
Mountain,2009-12-01,2009,209834.2942277314,219.315,9.9,7905276.0,54060.0,9.894604652201064
Mountain,2010-01-01,2010,209138.364591823,220.34,9.8,8131913.0,52581.0,8.63423031051098
Mountain,2010-02-01,2010,208452.2127948375,218.315,9.8,8131913.0,52581.0,8.63423031051098
Mountain,2010-03-01,2010,207865.77511429953,217.39,9.9,8131913.0,52581.0,8.63423031051098
Mountain,2010-04-01,2010,207281.0120524741,219.20499999999998,9.9,8131913.0,52581.0,8.63423031051098
Mountain,2010-05-01,2010,206703.84160323997,217.39499999999998,9.6,8131913.0,52581.0,8.63423031051098
Mountain,2010-06-01,2010,205870.11547890637,214.47,9.4,8131913.0,52581.0,8.63423031051098
Mountain,2010-07-01,2010,205650.11290772937,213.64,9.4,8131913.0,52581.0,8.63423031051098
Mountain,2010-08-01,2010,203826.346910428,212.47,9.5,8131913.0,52581.0,8.63423031051098
Mountain,2010-09-01,2010,202176.74408064745,209.065,9.5,8131913.0,52581.0,8.63423031051098
Mountain,2010-10-01,2010,200777.01790819663,209.87,9.4,8131913.0,52581.0,8.63423031051098
Mountain,2010-11-01,2010,199287.28540030337,204.83999999999997,9.8,8131913.0,52581.0,8.63423031051098
Mountain,2010-12-01,2010,197755.2947431036,204.22500000000002,9.3,8131913.0,52581.0,8.63423031051098
Mountain,2011-01-01,2011,196304.37866177064,203.92000000000002,9.1,8172315.0,54565.0,8.065219232597917
Mountain,2011-02-01,2011,194910.68254768784,198.255,9.0,8172315.0,54565.0,8.065219232597917
Mountain,2011-03-01,2011,193649.974851215,197.19,9.0,8172315.0,54565.0,8.065219232597917
Mountain,2011-04-01,2011,192396.54300685905,196.2,9.1,8172315.0,54565.0,8.065219232597917
Mountain,2011-05-01,2011,191273.6306528725,197.445,9.0,8172315.0,54565.0,8.065219232597917
Mountain,2011-06-01,2011,190290.0718129019,197.865,9.1,8172315.0,54565.0,8.065219232597917
Mountain,2011-07-01,2011,189511.15649978849,198.385,9.0,8172315.0,54565.0,8.065219232597917
Mountain,2011-08-01,2011,188954.2007525605,198.03,9.0,8172315.0,54565.0,8.065219232597917
