division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct,total_households,construction_permits,rental_vacancy_rate
West North Central,2010-05-01,123897.52292614352,200.57,9.6,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-06-01,123593.362539017,199.58999999999997,9.4,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-07-01,123569.28759905232,195.965,9.4,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-08-01,123511.53406143842,196.92000000000002,9.5,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-09-01,123304.60208349646,195.18,9.5,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-10-01,123066.0659947628,194.07999999999998,9.4,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-11-01,122720.07037796322,192.25,9.8,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2010-12-01,122368.97108766086,191.88,9.3,4402736.0,55363.15373213384,39.80886535099992,8057379.0,44466.0,7.1193690714288005
West North Central,2011-01-01,122124.99390815782,188.23,9.1,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-02-01,121694.2573259816,187.165,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-03-01,121474.23246706788,187.02,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-04-01,120634.1365123828,187.875,9.1,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-05-01,120409.79918833556,189.075,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-06-01,120300.40762366827,190.64,9.1,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-07-01,120311.51592644994,192.10500000000002,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-08-01,120424.89788666296,190.54000000000002,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-09-01,120574.4322062205,191.57,9.0,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-10-01,120680.96597746122,191.14,8.8,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-11-01,120718.180956534,191.865,8.6,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2011-12-01,120703.43269976396,187.31,8.5,4937107.0,55291.13348302964,39.08203786144396,8084823.0,45261.0,6.965157140958352
West North Central,2012-01-01,119478.53990775147,190.47,8.3,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-02-01,119640.5096519838,189.925,8.3,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-03-01,120281.14532979135,191.405,8.2,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-04-01,120583.20233378744,191.66,8.2,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-05-01,122398.32712327768,194.815,8.2,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-06-01,122393.24807824008,196.155,8.2,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-07-01,123272.47575688864,197.925,8.2,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-08-01,123882.36574889188,197.015,8.1,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-09-01,124484.78832617035,196.115,7.8,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-10-01,124920.67179860726,197.27499999999998,7.8,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-11-01,125165.3494300812,197.84,7.7,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2012-12-01,125389.97555526228,197.72,7.9,4977610.0,56358.25263630538,39.82669289076484,8117205.0,64779.0,6.631725671391436
West North Central,2013-01-01,125731.05403937264,197.59,8.0,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-02-01,126152.18726610608,198.035,7.7,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-03-01,126627.76766957076,200.375,7.5,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-04-01,127355.88209569044,200.685,7.6,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-05-01,127931.2529602528,202.82999999999998,7.5,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-06-01,128556.13247754432,206.34,7.5,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-07-01,129175.72879058564,206.39,7.3,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-08-01,129964.235676956,206.58499999999998,7.2,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-09-01,130644.999610504,206.73000000000002,7.2,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-10-01,131342.125810623,204.945,7.2,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-11-01,131461.19444216992,205.76,6.9,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2013-12-01,131580.1772192901,205.25,6.7,5016536.0,58262.09169634186,40.565077714981015,8140543.0,73740.0,6.355425580710526
West North Central,2014-01-01,131602.9859471058,206.025,6.6,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-02-01,131772.29385653252,206.22,6.7,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-03-01,132096.49086970853,208.04000000000002,6.7,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-04-01,132418.0216609661,210.525,6.2,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-05-01,132919.01527368196,210.785,6.3,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-06-01,133564.5213727365,212.76,6.1,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-07-01,134273.06629035246,213.09,6.2,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-08-01,134854.71357530556,213.055,6.1,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-09-01,135176.75899469893,212.765,5.9,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-10-01,135194.10720236372,213.22,5.7,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-11-01,135252.17376362853,213.94,5.8,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2014-12-01,135515.2881731923,213.54500000000002,5.6,5056105.0,58705.914605214886,41.1012458997588,8172196.0,76218.0,6.197695557449455
West North Central,2015-01-01,135931.4901438024,212.62,5.7,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-02-01,136359.7342139375,212.865,5.5,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-03-01,136805.8820966089,214.985,5.4,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-04-01,137428.5661156536,217.91,5.4,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-05-01,138189.50697948682,219.555,5.6,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-06-01,138944.34776047376,220.48000000000002,5.3,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-07-01,139636.60176199526,221.53500000000003,5.2,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-08-01,140326.9191606658,222.51,5.1,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-09-01,141445.0406677507,221.8,5.0,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-10-01,142029.20969192442,222.055,5.0,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-11-01,142388.76581466425,222.13,5.1,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2015-12-01,142922.55588634362,223.84,5.0,5094064.0,62086.5077900474,41.506904781722405,8206423.0,77464.0,5.996860155070959
West North Central,2016-01-01,144007.07499311466,224.285,4.8,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-02-01,142397.67235410144,226.19,4.9,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-03-01,142666.0982492296,225.715,5.0,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-04-01,142775.67792324917,228.18,5.1,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-05-01,142855.40676523765,229.57,4.8,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-06-01,143093.85022457666,231.185,4.9,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-07-01,143188.0287312996,233.24,4.8,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-08-01,143236.32236445782,232.765,4.9,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-09-01,143363.236845249,233.615,5.0,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-10-01,143732.9274330106,233.39,4.9,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-11-01,144247.64012603834,234.785,4.7,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2016-12-01,144781.4481931634,234.065,4.7,5114955.0,63454.96660596232,42.383958822707136,8246451.0,82315.0,5.862151456798094
West North Central,2017-01-01,145268.66836152118,233.715,4.7,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-02-01,145728.83015776853,234.79500000000002,4.6,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-03-01,146109.33597374524,237.79500000000002,4.4,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-04-01,146546.9495007883,239.805,4.4,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-05-01,146936.79656207043,243.245,4.4,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-06-01,147328.50584405,244.075,4.3,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-07-01,147702.5238738471,244.72,4.3,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-08-01,147993.86894034277,245.385,4.4,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-09-01,148335.741391611,244.42000000000002,4.3,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-10-01,148724.51273075564,245.29500000000002,4.2,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-11-01,149207.2590142128,247.065,4.2,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2017-12-01,149644.5785361987,245.575,4.1,5162104.0,65842.0295156781,42.755550081904595,8312323.0,81377.0,6.004474325186349
West North Central,2018-01-01,150032.46554774017,248.535,4.0,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-02-01,150476.04806943875,249.025,4.1,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-03-01,151215.6714599234,252.435,4.0,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-04-01,151929.40628736067,253.04500000000002,4.0,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-05-01,152575.15679794646,255.565,3.8,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-06-01,152877.62583322596,257.31,4.0,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-07-01,153318.2576546847,259.23,3.8,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-08-01,153669.90795978913,257.93,3.8,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-09-01,154132.0730578972,257.52,3.7,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-10-01,154367.71435182478,258.845,3.8,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-11-01,154788.59030563294,259.21500000000003,3.8,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2018-12-01,155153.18812352527,259.115,3.9,5184932.0,68116.6966631385,43.617258394131305,8356007.0,79584.0,6.165240186881616
West North Central,2019-01-01,155694.32584795085,260.45500000000004,4.0,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-02-01,156426.98766656095,261.76,3.8,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-03-01,157907.3608705404,264.92499999999995,3.8,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-04-01,158379.45001730637,265.56,3.7,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-05-01,159052.7030870787,267.09000000000003,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-06-01,159593.76516783814,269.08,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-07-01,160028.78505479058,269.62,3.7,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-08-01,160454.69321036423,270.395,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-09-01,160760.67870889927,271.46500000000003,3.5,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-10-01,161373.37782737325,271.465,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-11-01,162146.13694803588,272.09000000000003,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2019-12-01,163020.00546908745,274.305,3.6,5203150.0,72449.77546255634,44.177284683316834,8416719.0,80812.0,6.075924920261956
West North Central,2020-01-01,163573.83740544296,273.28999999999996,3.6,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-02-01,164101.05023723494,276.96000000000004,3.5,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-03-01,164720.48757295514,278.18,4.4,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-04-01,165540.2047987832,280.54499999999996,14.8,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-05-01,166216.1596652594,280.485,13.2,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-06-01,166692.1744505166,284.03499999999997,11.0,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-07-01,167371.02332031183,287.57,10.2,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-08-01,168453.66477657753,291.805,8.4,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-09-01,170701.19768034358,295.66499999999996,7.8,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-10-01,172270.70116301847,298.335,6.9,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-11-01,174256.89647796252,299.31500000000005,6.7,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2020-12-01,175804.18106931256,301.64,6.7,5203150.0,72449.77546255634,44.177284683316834,8499540.0,88457.0,5.925753031989902
West North Central,2021-01-01,177205.32000519367,304.8,6.4,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-02-01,178731.5164519861,307.77,6.2,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-03-01,180435.88677239616,312.45500000000004,6.1,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-04-01,182477.73883538923,317.16999999999996,6.1,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-05-01,184827.9701360272,324.025,5.8,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-06-01,187421.9898177222,328.525,5.9,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-07-01,189741.83733662867,331.24,5.4,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-08-01,191284.77392116803,333.255,5.1,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-09-01,192121.18340605905,335.625,4.7,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-10-01,192984.7873158184,337.79499999999996,4.5,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-11-01,194336.4220697285,338.885,4.1,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2021-12-01,195970.18341898045,342.99,3.9,5246777.0,74693.19443936726,45.26752129926619,8507758.0,100488.0,5.872036379867944
West North Central,2022-01-01,198165.18696477468,345.46500000000003,4.0,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-02-01,200629.1754028846,352.33500000000004,3.9,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-03-01,203494.559543728,355.70500000000004,3.7,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-04-01,206325.29594359265,363.625,3.7,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-05-01,208892.6262623454,367.76,3.6,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-06-01,211202.78205996915,367.6,3.6,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-07-01,212510.99407067505,367.235,3.5,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-08-01,212863.13326650675,365.6,3.6,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-09-01,212443.82166342807,365.03,3.5,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-10-01,212238.15108674136,365.66499999999996,3.6,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-11-01,212236.7827100317,365.525,3.6,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2022-12-01,212214.6575462756,364.13,3.5,5735615.0,79028.57086066621,45.99141441676263,8600823.0,98267.0,5.702106217492465
West North Central,2023-01-01,211929.2292490673,364.84,3.5,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-02-01,211669.6016136455,369.69000000000005,3.6,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-03-01,212014.4539469339,373.355,3.5,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-04-01,213065.57483967705,378.315,3.4,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-05-01,214539.18692059573,382.1,3.6,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-06-01,215941.190319838,384.90999999999997,3.6,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-07-01,216850.19669407816,387.215,3.5,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-08-01,217452.61678248105,388.69,3.7,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-09-01,217743.2727889265,386.92,3.7,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-10-01,217819.9682559609,388.265,3.9,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-11-01,217792.73083497267,388.125,3.7,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2023-12-01,217632.7432271383,388.1,3.8,5745908.0,82173.19417157392,46.623248318629535,8702795.0,81749.0,5.514419106051748
West North Central,2024-01-01,217665.55117189712,390.9,3.7,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-02-01,218249.42583245412,394.86,3.9,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-03-01,219595.7077238251,397.765,3.9,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-04-01,221207.6050745532,403.445,3.9,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-05-01,222424.070715448,403.95000000000005,3.9,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-06-01,223119.0258680516,403.355,4.1,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-07-01,223507.67233665544,404.125,4.2,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-08-01,223958.29489355604,406.615,4.2,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-09-01,224444.61379810792,408.585,4.1,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-10-01,225202.16729734332,407.915,4.1,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-11-01,226049.0860180127,409.44,4.2,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West North Central,2024-12-01,227232.4753780881,407.705,4.1,5821340.0,85144.190189544,46.32408594928315,8800403.0,79799.0,5.448310812473848
West South Central,2010-01-01,118495.3703916291,193.695,9.8,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-02-01,118334.73769900209,192.94,9.8,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-03-01,118238.92627158244,192.76,9.9,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-04-01,118161.14376768457,194.66,9.9,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-05-01,118246.69425857296,196.91500000000002,9.6,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-06-01,118335.21755674027,194.685,9.4,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-07-01,118061.64841405649,194.26,9.4,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-08-01,118009.31657201912,194.98000000000002,9.5,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-09-01,117897.71053678732,191.485,9.5,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-10-01,117732.88223292584,190.425,9.4,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-11-01,117146.85457248444,190.515,9.8,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2010-12-01,116830.84873305296,189.06,9.3,16017197.0,50785.72408393304,29.617828924748824,12719230.0,115121.0,9.64717569936506
West South Central,2011-01-01,116464.92191228428,188.61,9.1,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-02-01,116187.61967401294,188.265,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-03-01,116280.6837908342,187.865,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-04-01,115783.16586643687,190.57,9.1,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-05-01,115580.13396553246,190.285,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-06-01,115574.2525336711,192.745,9.1,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-07-01,115646.57870826942,190.91000000000003,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-08-01,115753.32498865524,190.0,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-09-01,115876.78113676986,190.655,9.0,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-10-01,115892.19618410293,190.39499999999998,8.8,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
West South Central,2011-11-01,115877.11993037233,192.0,8.6,16333161.0,51729.87215328374,30.304763854345158,12897025.0,125205.0,9.555383327425371
