division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct
West North Central,2011-10-01,120680.96597746122,192.25,8.8,4937107.0,55291.13348302964,39.08203786144396
West North Central,2011-10-01,120680.96597746122,190.03,8.8,4937107.0,55291.13348302964,39.08203786144396
West North Central,2011-11-01,120718.180956534,192.49,8.6,4937107.0,55291.13348302964,39.08203786144396
West North Central,2011-11-01,120718.180956534,191.24,8.6,4937107.0,55291.13348302964,39.08203786144396
West North Central,2011-12-01,120703.43269976396,187.16,8.5,4937107.0,55291.13348302964,39.08203786144396
West North Central,2011-12-01,120703.43269976396,187.46,8.5,4937107.0,55291.13348302964,39.08203786144396
West North Central,2012-01-01,119478.53990775147,188.99,8.3,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-01-01,119478.53990775147,191.95,8.3,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-02-01,119640.5096519838,188.88,8.3,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-02-01,119640.5096519838,190.97,8.3,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-03-01,120281.14532979135,190.88,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-03-01,120281.14532979135,191.93,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-04-01,120583.20233378744,192.2,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-04-01,120583.20233378744,191.12,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-05-01,122398.32712327768,196.41,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-05-01,122398.32712327768,193.22,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-06-01,122393.24807824008,198.74,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-06-01,122393.24807824008,193.57,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-07-01,123272.47575688864,200.65,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-07-01,123272.47575688864,195.2,8.2,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-08-01,123882.36574889188,199.02,8.1,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-08-01,123882.36574889188,195.01,8.1,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-09-01,124484.78832617035,197.47,7.8,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-09-01,124484.78832617035,194.76,7.8,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-10-01,124920.67179860726,198.29,7.8,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-10-01,124920.67179860726,196.26,7.8,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-11-01,125165.3494300812,198.43,7.7,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-11-01,125165.3494300812,197.25,7.7,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-12-01,125389.97555526228,197.5,7.9,4977610.0,56358.25263630538,39.82669289076484
West North Central,2012-12-01,125389.97555526228,197.94,7.9,4977610.0,56358.25263630538,39.82669289076484
West North Central,2013-01-01,125731.05403937264,196.1,8.0,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-01-01,125731.05403937264,199.08,8.0,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-02-01,126152.18726610608,196.87,7.7,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-02-01,126152.18726610608,199.2,7.7,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-03-01,126627.76766957076,199.99,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-03-01,126627.76766957076,200.76,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-04-01,127355.88209569044,201.31,7.6,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-04-01,127355.88209569044,200.06,7.6,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-05-01,127931.2529602528,204.53,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-05-01,127931.2529602528,201.13,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-06-01,128556.13247754432,209.08,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-06-01,128556.13247754432,203.6,7.5,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-07-01,129175.72879058564,209.32,7.3,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-07-01,129175.72879058564,203.46,7.3,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-08-01,129964.235676956,208.7,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-08-01,129964.235676956,204.47,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-09-01,130644.999610504,208.15,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-09-01,130644.999610504,205.31,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-10-01,131342.125810623,205.88,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-10-01,131342.125810623,204.01,7.2,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-11-01,131461.19444216992,206.26,6.9,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-11-01,131461.19444216992,205.26,6.9,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-12-01,131580.1772192901,204.97,6.7,5016536.0,58262.09169634186,40.565077714981015
West North Central,2013-12-01,131580.1772192901,205.53,6.7,5016536.0,58262.09169634186,40.565077714981015
West North Central,2014-01-01,131602.9859471058,204.61,6.6,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-01-01,131602.9859471058,207.44,6.6,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-02-01,131772.29385653252,205.0,6.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-02-01,131772.29385653252,207.44,6.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-03-01,132096.49086970853,207.87,6.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-03-01,132096.49086970853,208.21,6.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-04-01,132418.0216609661,211.3,6.2,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-04-01,132418.0216609661,209.75,6.2,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-05-01,132919.01527368196,212.62,6.3,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-05-01,132919.01527368196,208.95,6.3,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-06-01,133564.5213727365,215.58,6.1,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-06-01,133564.5213727365,209.94,6.1,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-07-01,134273.06629035246,216.1,6.2,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-07-01,134273.06629035246,210.08,6.2,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-08-01,134854.71357530556,215.23,6.1,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-08-01,134854.71357530556,210.88,6.1,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-09-01,135176.75899469893,214.18,5.9,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-09-01,135176.75899469893,211.35,5.9,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-10-01,135194.10720236372,214.1,5.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-10-01,135194.10720236372,212.34,5.7,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-11-01,135252.17376362853,214.37,5.8,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-11-01,135252.17376362853,213.51,5.8,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-12-01,135515.2881731923,213.13,5.6,5056105.0,58705.914605214886,41.1012458997588
West North Central,2014-12-01,135515.2881731923,213.96,5.6,5056105.0,58705.914605214886,41.1012458997588
West North Central,2015-01-01,135931.4901438024,211.3,5.7,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-01-01,135931.4901438024,213.94,5.7,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-02-01,136359.7342139375,211.67,5.5,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-02-01,136359.7342139375,214.06,5.5,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-03-01,136805.8820966089,215.04,5.4,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-03-01,136805.8820966089,214.93,5.4,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-04-01,137428.5661156536,218.88,5.4,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-04-01,137428.5661156536,216.94,5.4,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-05-01,138189.50697948682,221.56,5.6,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-05-01,138189.50697948682,217.55,5.6,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-06-01,138944.34776047376,223.34,5.3,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-06-01,138944.34776047376,217.62,5.3,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-07-01,139636.60176199526,224.58,5.2,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-07-01,139636.60176199526,218.49,5.2,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-08-01,140326.9191606658,224.74,5.1,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-08-01,140326.9191606658,220.28,5.1,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-09-01,141445.0406677507,223.15,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-09-01,141445.0406677507,220.45,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-10-01,142029.20969192442,222.92,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-10-01,142029.20969192442,221.19,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-11-01,142388.76581466425,222.52,5.1,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-11-01,142388.76581466425,221.74,5.1,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-12-01,142922.55588634362,223.33,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2015-12-01,142922.55588634362,224.35,5.0,5094064.0,62086.5077900474,41.506904781722405
West North Central,2016-01-01,144007.07499311466,223.03,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-01-01,144007.07499311466,225.54,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-02-01,142397.67235410144,225.03,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-02-01,142397.67235410144,227.35,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-03-01,142666.0982492296,226.0,5.0,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-03-01,142666.0982492296,225.43,5.0,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-04-01,142775.67792324917,229.34,5.1,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-04-01,142775.67792324917,227.02,5.1,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-05-01,142855.40676523765,231.74,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-05-01,142855.40676523765,227.4,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-06-01,143093.85022457666,234.09,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-06-01,143093.85022457666,228.28,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-07-01,143188.0287312996,236.34,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-07-01,143188.0287312996,230.14,4.8,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-08-01,143236.32236445782,235.02,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-08-01,143236.32236445782,230.51,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-09-01,143363.236845249,234.94,5.0,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-09-01,143363.236845249,232.29,5.0,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-10-01,143732.9274330106,234.28,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-10-01,143732.9274330106,232.5,4.9,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-11-01,144247.64012603834,235.13,4.7,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-11-01,144247.64012603834,234.44,4.7,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-12-01,144781.4481931634,233.44,4.7,5114955.0,63454.96660596232,42.383958822707136
West North Central,2016-12-01,144781.4481931634,234.69,4.7,5114955.0,63454.96660596232,42.383958822707136
West North Central,2017-01-01,145268.66836152118,232.47,4.7,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-01-01,145268.66836152118,234.96,4.7,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-02-01,145728.83015776853,233.76,4.6,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-02-01,145728.83015776853,235.83,4.6,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-03-01,146109.33597374524,238.29,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-03-01,146109.33597374524,237.3,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-04-01,146546.9495007883,241.12,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-04-01,146546.9495007883,238.49,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-05-01,146936.79656207043,245.58,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-05-01,146936.79656207043,240.91,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-06-01,147328.50584405,246.99,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-06-01,147328.50584405,241.16,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-07-01,147702.5238738471,247.84,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-07-01,147702.5238738471,241.6,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-08-01,147993.86894034277,247.66,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-08-01,147993.86894034277,243.11,4.4,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-09-01,148335.741391611,245.78,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-09-01,148335.741391611,243.06,4.3,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-10-01,148724.51273075564,246.26,4.2,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-10-01,148724.51273075564,244.33,4.2,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-11-01,149207.2590142128,247.37,4.2,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-11-01,149207.2590142128,246.76,4.2,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-12-01,149644.5785361987,244.87,4.1,5162104.0,65842.0295156781,42.7555500819046
West North Central,2017-12-01,149644.5785361987,246.28,4.1,5162104.0,65842.0295156781,42.7555500819046
West North Central,2018-01-01,150032.46554774017,247.22,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-01-01,150032.46554774017,249.85,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-02-01,150476.04806943875,248.09,4.1,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-02-01,150476.04806943875,249.96,4.1,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-03-01,151215.6714599234,253.13,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-03-01,151215.6714599234,251.74,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-04-01,151929.40628736067,254.49,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-04-01,151929.40628736067,251.6,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-05-01,152575.15679794646,258.1,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-05-01,152575.15679794646,253.03,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-06-01,152877.62583322596,260.34,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-06-01,152877.62583322596,254.28,4.0,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-07-01,153318.2576546847,262.41,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-07-01,153318.2576546847,256.05,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-08-01,153669.90795978913,260.26,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-08-01,153669.90795978913,255.6,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-09-01,154132.0730578972,259.01,3.7,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-09-01,154132.0730578972,256.03,3.7,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-10-01,154367.71435182478,259.9,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-10-01,154367.71435182478,257.79,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-11-01,154788.59030563294,259.41,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-11-01,154788.59030563294,259.02,3.8,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-12-01,155153.18812352527,258.3,3.9,5184932.0,68116.6966631385,43.617258394131305
West North Central,2018-12-01,155153.18812352527,259.93,3.9,5184932.0,68116.6966631385,43.617258394131305
West North Central,2019-01-01,155694.32584795085,259.06,4.0,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-01-01,155694.32584795085,261.85,4.0,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-02-01,156426.98766656095,260.94,3.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-02-01,156426.98766656095,262.58,3.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-03-01,157907.3608705404,265.78,3.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-03-01,157907.3608705404,264.07,3.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-04-01,158379.45001730637,267.2,3.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-04-01,158379.45001730637,263.92,3.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-05-01,159052.7030870787,269.87,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-05-01,159052.7030870787,264.31,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-06-01,159593.76516783814,272.27,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-06-01,159593.76516783814,265.89,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-07-01,160028.78505479058,272.85,3.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-07-01,160028.78505479058,266.39,3.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-08-01,160454.69321036423,272.78,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-08-01,160454.69321036423,268.01,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-09-01,160760.67870889927,273.1,3.5,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-09-01,160760.67870889927,269.83,3.5,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-10-01,161373.37782737325,272.59,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-10-01,161373.37782737325,270.34,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-11-01,162146.13694803588,272.14,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-11-01,162146.13694803588,272.04,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-12-01,163020.00546908745,273.36,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2019-12-01,163020.00546908745,275.25,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-01-01,163573.83740544296,271.76,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-01-01,163573.83740544296,274.82,3.6,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-02-01,164101.05023723494,276.19,3.5,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-02-01,164101.05023723494,277.73,3.5,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-03-01,164720.48757295514,279.11,4.4,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-03-01,164720.48757295514,277.25,4.4,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-04-01,165540.2047987832,282.46,14.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-04-01,165540.2047987832,278.63,14.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-05-01,166216.1596652594,283.6,13.2,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-05-01,166216.1596652594,277.37,13.2,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-06-01,166692.1744505166,287.5,11.0,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-06-01,166692.1744505166,280.57,11.0,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-07-01,167371.02332031183,291.0,10.2,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-07-01,167371.02332031183,284.14,10.2,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-08-01,168453.66477657753,294.32,8.4,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-08-01,168453.66477657753,289.29,8.4,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-09-01,170701.19768034358,297.5,7.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-09-01,170701.19768034358,293.83,7.8,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-10-01,172270.70116301847,299.52,6.9,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-10-01,172270.70116301847,297.15,6.9,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-11-01,174256.89647796252,299.16,6.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-11-01,174256.89647796252,299.47,6.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-12-01,175804.18106931256,300.49,6.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2020-12-01,175804.18106931256,302.79,6.7,5203150.0,72449.77546255634,44.177284683316834
West North Central,2021-01-01,177205.32000519367,303.04,6.4,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-01-01,177205.32000519367,306.56,6.4,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-02-01,178731.5164519861,307.0,6.2,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-02-01,178731.5164519861,308.54,6.2,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-03-01,180435.88677239616,313.47,6.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-03-01,180435.88677239616,311.44,6.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-04-01,182477.73883538923,319.57,6.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-04-01,182477.73883538923,314.77,6.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-05-01,184827.9701360272,327.85,5.8,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-05-01,184827.9701360272,320.2,5.8,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-06-01,187421.9898177222,332.61,5.9,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-06-01,187421.9898177222,324.44,5.9,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-07-01,189741.83733662867,335.18,5.4,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-07-01,189741.83733662867,327.3,5.4,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-08-01,191284.77392116803,336.04,5.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-08-01,191284.77392116803,330.47,5.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-09-01,192121.18340605905,337.74,4.7,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-09-01,192121.18340605905,333.51,4.7,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-10-01,192984.7873158184,339.03,4.5,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-10-01,192984.7873158184,336.56,4.5,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-11-01,194336.4220697285,338.57,4.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-11-01,194336.4220697285,339.2,4.1,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-12-01,195970.18341898045,341.52,3.9,5246777.0,74693.19443936726,45.26752129926619
West North Central,2021-12-01,195970.18341898045,344.46,3.9,5246777.0,74693.19443936726,45.26752129926619
West North Central,2022-01-01,198165.18696477468,343.45,4.0,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-01-01,198165.18696477468,347.48,4.0,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-02-01,200629.1754028846,351.5,3.9,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-02-01,200629.1754028846,353.17,3.9,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-03-01,203494.559543728,356.8,3.7,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-03-01,203494.559543728,354.61,3.7,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-04-01,206325.29594359265,366.58,3.7,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-04-01,206325.29594359265,360.67,3.7,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-05-01,208892.6262623454,372.33,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-05-01,208892.6262623454,363.19,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-06-01,211202.78205996915,372.29,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-06-01,211202.78205996915,362.91,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-07-01,212510.99407067505,371.6,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-07-01,212510.99407067505,362.87,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-08-01,212863.13326650675,368.56,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-08-01,212863.13326650675,362.64,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-09-01,212443.82166342807,367.3,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-09-01,212443.82166342807,362.76,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-10-01,212238.15108674136,366.81,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-10-01,212238.15108674136,364.52,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-11-01,212236.7827100317,365.13,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-11-01,212236.7827100317,365.92,3.6,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-12-01,212214.6575462756,362.38,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2022-12-01,212214.6575462756,365.88,3.5,5735615.0,79028.57086066621,45.99141441676263
West North Central,2023-01-01,211929.2292490673,362.78,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-01-01,211929.2292490673,366.9,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-02-01,211669.6016136455,368.91,3.6,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-02-01,211669.6016136455,370.47,3.6,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-03-01,212014.4539469339,374.49,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-03-01,212014.4539469339,372.22,3.5,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-04-01,213065.57483967705,381.58,3.4,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-04-01,213065.57483967705,375.05,3.4,5745908.0,82173.19417157392,46.623248318629535
West North Central,2023-05-01,214539.18692059573,387.03,3.6,5745908.0,82173.19417157392,46.623248318629535
